url,name,operator,address,city,state,country,postal_code,latitude,longitude,power_capacity_mw,building_size_sqft,whitespace_sqft,tier_rating,year_operational,certifications,description
https://www.datacentermap.com/usa/texas/abilene/crusoe-abilene-building-2/,Crusoe Abilene - Building 2,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",Abilene,Texas,United States,79601.0,32.504135,-99.781582,200.0,,,,2025.0,[],Construction on Cursoe's Abilene campus began in June 2024- New Stage: Under Construction
https://www.datacentermap.com/usa/texas/abilene/crusoe-abilene-building-1/,Crusoe Abilene - Building 1,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",Abilene,Texas,United States,79601.0,32.505944,-99.781582,200.0,,,,2025.0,[],Construction on Cursoe's Abilene campus began in June 2024- New Stage: Under Construction
https://www.datacentermap.com/usa/texas/abilene/crusoe-abilene-building-7/,Crusoe Abilene - Building 7,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",Abilene,Texas,United States,79601.0,32.505944,-99.777719,200.0,,,,2026.0,[],"Explore Crusoe Abilene - Building 7 - data center by Crusoe Cloud in Abilene, USA (Lancium Clean Campus, 5502 Spinks Rd)."
https://www.datacentermap.com/usa/texas/abilene/crusoe-abilene-building-8/,Crusoe Abilene - Building 8,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",Abilene,Texas,United States,79601.0,32.504135,-99.777719,200.0,,,,2026.0,[],"Explore Crusoe Abilene - Building 8 - data center by Crusoe Cloud in Abilene, USA (Lancium Clean Campus, 5502 Spinks Rd)."
https://www.datacentermap.com/usa/texas/abilene/crusoe-abilene-building-6/,Crusoe Abilene - Building 6,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",Abilene,Texas,United States,79601.0,32.504135,-99.778841,200.0,,,,2026.0,[],"Explore Crusoe Abilene - Building 6 - data center by Crusoe Cloud in Abilene, USA (Lancium Clean Campus, 5502 Spinks Rd)."
https://www.datacentermap.com/usa/texas/abilene/crusoe-abilene-building-4/,Crusoe Abilene - Building 4,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",Abilene,Texas,United States,79601.0,32.504135,-99.780493,200.0,,,,2026.0,[],"Explore Crusoe Abilene - Building 4 - data center by Crusoe Cloud in Abilene, USA (Lancium Clean Campus, 5502 Spinks Rd)."
https://www.datacentermap.com/usa/texas/abilene/crusoe-abilene-building-5/,Crusoe Abilene - Building 5,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",Abilene,Texas,United States,79601.0,32.505944,-99.778841,200.0,,,,2026.0,[],"Explore Crusoe Abilene - Building 5 - data center by Crusoe Cloud in Abilene, USA (Lancium Clean Campus, 5502 Spinks Rd)."
https://www.datacentermap.com/usa/texas/wichita-falls/iren-childress/,IREN Childress,IREN (Iris Energy),620 Farm to Market Road 1033,Childress,Texas,United States,79201.0,34.3889291861609,-100.0462617347721,350.0,,,,,[],"Explore IREN Childress - data center by IREN (Iris Energy) in Wichita Falls, USA (620 Farm to Market Road 1033, Childress)."
https://www.datacentermap.com/usa/texas/wichita-falls/datanovax-pioneer-park/,DataNovaX Pioneer Park,DataNovaX,2236 Airport Dr,Wichita Falls,Texas,United States,76306.0,33.9533237,-98.5247211,6.0,,37000.0,TIER 3,2024.0,[],"Explore DataNovaX Pioneer Park - data center by DataNovaX in Wichita Falls, USA (2236 Airport Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/wichita-falls/iren-horizon-1/,IREN Horizon 1,IREN (Iris Energy),620 Farm to Market Road 1033,Childress,Texas,United States,79201.0,34.38718240960504,-100.0538766407102,75.0,,,,,[],"In March, 2025 Crypto and AI data center firm IREN announced that it is planning to develop a 75MW AI data center in Texas.- New Stage: Announced"
https://www.datacentermap.com/usa/texas/wichita-falls/lumen-wichita-falls-1/,Lumen Wichita Falls 1,Lumen,301 Lee St,Wichita Falls,Texas,United States,76301.0,33.9194058,-98.4908894,,,,,,[],"Explore Lumen Wichita Falls 1 - data center by Lumen in Wichita Falls, USA (301 Lee St). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/harlingen/project-ellen/,Project Ellen,Soluna Computing,Circle X Rd,Rio Hondo,Texas,United States,78583.0,26.29804703683716,-97.48298488465464,100.0,,,,,[],"Explore Project Ellen - data center by Soluna Computing in Harlingen, USA (Circle X Rd, Rio Hondo). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/harlingen/lumen-harlingen-2/,Lumen Harlingen 2,Lumen,514 E Monroe Ave,Harlingen,Texas,United States,78550.0,26.19349,-97.690697,,,,,,[],"Explore Lumen Harlingen 2 - data center by Lumen in Harlingen, USA (514 E Monroe Ave). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/harlingen/level3-harlingen1/,Lumen Harlingen 1,Lumen,505 E. Monroe,Harlingen,Texas,United States,78550.0,26.194077,-97.690899,,5208.0,,,,[],"Explore Lumen Harlingen 1 - data center by Lumen in Harlingen, USA (505 E. Monroe). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/laredo/mdc-laredo/,MDC Laredo - LDO1,MDC Data Centers,13619 Cabezut Dr,Laredo,Texas,United States,78045.0,27.6906545,-99.4498701,0.65,,,TIER 3,2018.0,[],"Explore MDC Laredo - LDO1 - data center by MDC Data Centers in Laredo, USA (13619 Cabezut Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/laredo/windstream-laredo/,Windstream Laredo,Windstream,520 Matamoros St,Laredo,Texas,United States,78040.0,27.5065436,-99.5014177,,,,,,[],"Explore Windstream Laredo - data center by Windstream in Laredo, USA (520 Matamoros St). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/laredo/level3-laredo1/,Lumen Laredo 1,Lumen,518 Farragut,Laredo,Texas,United States,78040.0,27.5056326,-99.5015104,,4800.0,,,,[],"Explore Lumen Laredo 1 - data center by Lumen in Laredo, USA (518 Farragut). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/waco/waco-itg/,DataBank ACT1 - Waco,DataBank,700 Austin,Waco,Texas,United States,76701.0,31.554974,-97.133379,0.8,,14210.0,,,[],Clearview was acquired by Zayo and became a part of zColo in 2016
https://www.datacentermap.com/usa/texas/waco/meta-temple-data-center/,Meta Temple Data Center,Meta,NW H K Dodgen Loop & Industrial Blvd,Temple,Texas,United States,76502.0,31.1358795,-97.3736895,,,,,,[],"Explore Meta Temple Data Center - data center by Meta in Waco, USA (NW H K Dodgen Loop & Industrial Blvd, Temple)."
https://www.datacentermap.com/usa/texas/waco/level3-waco/,Lumen Waco,Lumen,"1417 Airbase Rd,",Waco,Texas,United States,75705.0,31.612132,-97.092573,,4800.0,,,,[],"Explore Lumen Waco - data center by Lumen in Waco, USA (1417 Airbase Rd,). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/corpus-christi/level3-corpus-christi1/,Lumen Corpus Christi 1,Lumen,4901 Westway Drive,Corpus Christi,Texas,United States,78408.0,27.792787,-97.451537,,4800.0,,,,[],"Explore Lumen Corpus Christi 1 - data center by Lumen in Corpus Christi, USA (4901 Westway Drive). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dickens/helios-data-center/,Helios Data Center,Galaxy,984 Co Rd 112,Afton,Texas,United States,79220.0,33.77444403761645,-100.8690764238202,800.0,,,,,[],"Galaxy acquired the data center, located in Dickens County, from Argo Blockchain in late 2022 for approximately $65 million."
https://www.datacentermap.com/usa/texas/eagle-pass/mdc-eagle-pass/,MDC Eagle Pass - EGP1,MDC Data Centers,464 Bliss St,Eagle Pass,Texas,United States,78852.0,28.7028071,-100.5048819,0.5,5208.0,1500.0,TIER 3,2023.0,[],"Explore MDC Eagle Pass - EGP1 - data center by MDC Data Centers in Eagle Pass, USA (464 Bliss St). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/fort-stockton/fort-stockton-clean-campus/,Fort Stockton Clean Campus,Lancium,1753 US Hwy 285,Fort Stockton,Texas,United States,79735.0,30.904473,-102.9177867,25.0,100000.0,,,,[],"Explore Fort Stockton Clean Campus - data center by Lancium in Fort Stockton, USA (1753 US Hwy 285). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/montgomery-tx/montgomery-westland-bunker/,Data Journey The Bunker,Data Journey,550 Club Dr.,Montgomery,Texas,United States,77316.0,30.381137,-95.666618,200.0,240000.0,70000.0,TIER 3,1981.0,[],The data center facility was acquired by Data Journey in 2024.
https://www.datacentermap.com/usa/texas/pecos/core-scientific-pecos/,Core Scientific Pecos,Core Scientific,1939 Farm to Market 2119,Pecos,Texas,United States,79772.0,31.5417384,-103.818692,234.0,125000.0,,,2022.0,[],"Explore Core Scientific Pecos - data center by Core Scientific in Pecos, USA (1939 Farm to Market 2119). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-angelo/sang-tx/,"SANG-TX (San Angelo, Texas)",Cloudnium LLC.,2701 S Johnson St.,San Angelo,Texas,United States,76904.0,31.4314439,-100.4637862,7.8,286000.0,,TIER 2,2023.0,[],"Explore SANG-TX (San Angelo, Texas) - data center by Cloudnium LLC. in San Angelo, USA (2701 S Johnson St.). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/stratford/level3-stratford1/,Lumen Stratford 1,Lumen,501 W Texas Avenue,Stratford,Texas,United States,79084.0,33.9198011,-98.5076143,,20000.0,,,,[],"Explore Lumen Stratford 1 - data center by Lumen in Stratford, USA (501 W Texas Avenue). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/stream-dc-dfwc1/,Stream DC DFWC1,Stream Data Centers,930 N Sunrise Rd,Wilmer,Texas,United States,75172,32.58994829,-96.70752124,48.0,360750.0,,,2027.0,[],"Explore Stream DC DFWC1 - data center by Stream Data Centers in Dallas, USA (930 N Sunrise Rd, Wilmer). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/colohouse-dallas/,ColoHouse Dallas,ColoHouse,1649 West Frankford Road,Dallas,Texas,United States,75007,32.9918474,-96.9300035,60.0,670000.0,400000.0,,,[],"Explore ColoHouse Dallas - data center by ColoHouse in Dallas, USA (1649 West Frankford Road). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/qts-south-dallas-dc3/,QTS South Dallas DC3,QTS Data Centers,303 Mason Rd,Lancaster,Texas,United States,75146,32.5872452,-96.696468,,560000.0,,,,[],"QTS filed to expand upcoming data center campus in Lancaster, Texas in April 2025- New Stage: Announced"
https://www.datacentermap.com/usa/texas/dallas/irving-location/,Mobius Partners - Farmers Branch,Mobius Partners,4215 N. Beltwood Pkwy,Farmers Branch,Texas,United States,75244,32.94838239,-96.83694771,,20000.0,,,,[],"Möbius Partners Acquired neGma Business Solutions on April, 2023."
https://www.datacentermap.com/usa/texas/dallas/yondr-lancaster/,Yondr Lancaster,Yondr Group,TBA - To Be Announced,Lancaster,Texas,United States,TBA,32.59021988,-96.83828908,550.0,,,,,[],"Explore Yondr Lancaster - data center by Yondr Group in Dallas, USA (TBA - To Be Announced, Lancaster). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/qts-lancaster/,QTS South Dallas DC1,QTS Data Centers,303 Mason Rd,Lancaster,Texas,United States,75146,32.5872327,-96.6964684,,413725.0,,,,[],"QTS filed to build a data center in Lancaster, Texas in September 2024- New Stage: Announced"
https://www.datacentermap.com/usa/texas/dallas/lightedge-dallas/,LightEdge - Dallas,LightEdge,2501 State Hwy 121,Lewisville,Texas,United States,75067,32.99997938,-96.99752382,22.0,2552.0,,4,,[],"Explore LightEdge - Dallas - data center by LightEdge in Dallas, USA (2501 State Hwy 121, Lewisville). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/level3-dallas/,Lumen Dallas,Lumen,3180 Irving Blvd.,Dallas,Texas,United States,75247,32.80786,-96.868027,,,,,,[],"Explore Lumen Dallas - data center by Lumen in Dallas, USA (3180 Irving Blvd.). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/lumen-fort-worth-2/,Lumen Fort Worth 2,Lumen,1101 E 9th St,Fort Worth,Texas,United States,76102,32.7554722,-97.3215952,,,,,,[],"Explore Lumen Fort Worth 2 - data center by Lumen in Dallas, USA (1101 E 9th St, Fort Worth). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/powerhouse-irving/,PowerHouse Irving Campus,PowerHouse Data Centers,111 Customer Way,Irving,Texas,United States,75039,32.8882476,-96.9400366,200.0,946200.0,,,,[],"Explore PowerHouse Irving Campus - data center by PowerHouse Data Centers in Dallas, USA (111 Customer Way, Irving)."
https://www.datacentermap.com/usa/texas/dallas/nocroom-dallas-colocation-and-vps/,NocRoom Dallas Colocation and VPS,NocRoom Miami Colocation VPS,33004 Irving Blvd,Dallas,Texas,United States,75247,32.8089841,-96.8741868,,,,1,,[],"Explore NocRoom Dallas Colocation and VPS - data center by NocRoom Miami Colocation VPS in Dallas, USA (33004 Irving Blvd)."
https://www.datacentermap.com/usa/texas/dallas/alpheus-fort-worth/,LOGIX Fort Worth,LOGIX FIBER NETWORKS,307-309 West 7th St,Fort Worth,Texas,United States,76102,32.7516829,-97.3319447,,,,,,[],"Explore LOGIX Fort Worth - data center by LOGIX FIBER NETWORKS in Dallas, USA (307-309 West 7th St, Fort Worth). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/ghd-dallas/,Lunavi Dallas,Lunavi,"1950 North Stemmons, Fwy",Dallas,Texas,United States,75207,32.8009267,-96.8195058,,,,,,[],"Explore Lunavi Dallas - data center by Lunavi in Dallas, USA (1950 North Stemmons, Fwy). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/alpheus-dallas2/,LOGIX Dallas #2,LOGIX FIBER NETWORKS,2914 Taylor Street,Dallas,Texas,United States,75226,32.781369,-96.780859,,,,,,[],"Explore LOGIX Dallas #2 - data center by LOGIX FIBER NETWORKS in Dallas, USA (2914 Taylor Street). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/dallas/nimbix-dallas/,ATOS Dallas Data Center,Atos Group,2323 Bryan Street,Dallas,Texas,United States,75201,32.7872467,-96.7941751,,,,,,[],"Nimbix was acquired by Atos on July, 2021"
https://www.datacentermap.com/usa/texas/dallas/black-mountain-power-llc/,Black Mountain Power LLC,Unknown Company,7600-7780 Forest Hill Dr & LonStephenson Rd,Forest Hill,Texas,United States,76140,32.6417508,-97.26438316,,,,,,[],"Explore Black Mountain Power LLC - data center by Unknown Company in Dallas, USA (7600-7780 Forest Hill Dr & LonStephenson Rd, Forest Hill)."
https://www.datacentermap.com/usa/texas/dallas/cisco-richardson-data-center/,Cisco Richardson Data Center,Cisco Systems,2300 E President George Bush Hwy,Richardson,Texas,United States,75082,32.9999273,-96.6789036,,,,,,[],"Explore Cisco Richardson Data Center - data center by Cisco Systems in Dallas, USA (2300 E President George Bush Hwy, Richardson)."
https://www.datacentermap.com/usa/texas/dallas/eonix-dallas/,Eonix Communications Dallas,Eonix Communications Inc,1515 Round Table Drive,Dallas,Texas,United States,75207,32.88311911,-96.89855576,,,,,,[],"Explore Eonix Communications Dallas - data center by Eonix Communications Inc in Dallas, USA (1515 Round Table Drive)."
https://www.datacentermap.com/usa/texas/san-antonio/h5-san-antonio/,H5 Data Centers San Antonio,H5 Data Centers,100 Taylor St.,San Antonio,Texas,United States,78205,29.429369,-98.486791,,,85000.0,TIER 3,,[],"Explore H5 Data Centers San Antonio - data center by H5 Data Centers in San Antonio, USA (100 Taylor St.). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/san-antonio-westover-hills/,Stream DC San Antonio II - Westover Hills,Stream Data Centers,9550 Westover Hills Blvd,San Antonio,Texas,United States,78251,29.4719476,-98.6718265,10.8,75840.0,30000.0,TIER 3,,[],"Explore Stream DC San Antonio II - Westover Hills - data center by Stream Data Centers in San Antonio, USA (9550 Westover Hills Blvd)."
https://www.datacentermap.com/usa/texas/san-antonio/vantage-tx12-san-antonio/,Vantage TX12 - San Antonio,Vantage Data Centers,17420 Omicron Dr,San Antonio,Texas,United States,78245,29.4196263,-98.80752837,96.0,432800.0,,,2027.0,[],"Vantage filed to develop a second data center in San Antonio, Texas- New Stage: Announced"
https://www.datacentermap.com/usa/texas/san-antonio/vantage-tx11-san-antonio/,Vantage TX11 - San Antonio,Vantage Data Centers,14720 Omicron Dr,San Antonio,Texas,United States,78245,29.41679684,-98.78948902,32.0,242667.0,,,,[],"Construction on the TX11 data center began on December 15th 2023, with an estimated completion dated for January 2026.- New Stage: Under Construction"
https://www.datacentermap.com/usa/texas/san-antonio/cloudhq-sat-campus/,CloudHQ SAT Campus,CloudHQ,15255 Lambda Dr,San Antonio,Texas,United States,78245,29.415791,-98.7967503,600.0,3023300.0,,,,[],"Explore CloudHQ SAT Campus - data center by CloudHQ in San Antonio, USA (15255 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park-trp2/,Microsoft Texas Research Park (TRP2),Microsoft,15000 Lambda Dr,San Antonio,Texas,United States,78245,29.4119214,-98.80395553,,,159000.0,,2018.0,[],"Explore Microsoft Texas Research Park (TRP2) - data center by Microsoft in San Antonio, USA (15000 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park-trp1/,Microsoft Texas Research Park (TRP1),Microsoft,15000 Lambda Dr,San Antonio,Texas,United States,78245,29.41205879,-98.80265734,,,159000.0,,2017.0,[],"Explore Microsoft Texas Research Park (TRP1) - data center by Microsoft in San Antonio, USA (15000 Lambda Dr). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/el-paso/transtelco-el-paso/,Flō Networks El Paso,Flo Networks,500 W Overland Avenue,El Paso,Texas,United States,79901,31.7557389,-106.492781,,,,,,[],"Transtelco rebranded as Flo Networks in February 21, 2022"
https://www.datacentermap.com/usa/texas/el-paso/level3-el-paso2/,Lumen El Paso 2,Lumen,201 E Main Drive,El Paso,Texas,United States,79901,31.7602982,-106.4884546,,3810.0,,,,[],"Level 3 Communications acquired TW Telecom on June 16, 2014"
https://www.datacentermap.com/usa/texas/el-paso/level3-el-paso1/,Lumen El Paso 1,Lumen,501 W. Overland,El Paso,Texas,United States,79936,31.755853,-106.493388,,20000.0,,,,[],"Explore Lumen El Paso 1 - data center by Lumen in El Paso, USA (501 W. Overland). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/amarillo/project-dorothy-i/,Project Dorothy I,Soluna Computing,9985 Co Rd F,Silverton,Texas,United States,79257,34.39229079,-101.317591,286.0,,,,,[],"Explore Project Dorothy I - data center by Soluna Computing in Amarillo, USA (9985 Co Rd F, Silverton). See Specs, Ecosystem and Nearby Data Centers."
https://www.datacentermap.com/usa/texas/amarillo/duos-edge-ai-pampa/,Duos Edge AI - Pampa,"Duos Edge AI, Inc.","Pampa Energy Center, 8201 Fm 2300",Pampa,Texas,United States,79065,35.48545804,-101.044017,50.0,,,,,[],"Explore Duos Edge AI - Pampa - data center by Duos Edge AI, Inc. in Amarillo, USA (Pampa Energy Center, 8201 Fm 2300, Pampa)."
https://www.datacentermap.com/usa/texas/amarillo/duos-edge-ai-amarillo-edc/,Duos Edge AI - Amarillo EDC,"Duos Edge AI, Inc.",5800 Bell St,Amarillo,Texas,United States,79109,35.1482831,-101.9043889,,,,,,[],"Explore Duos Edge AI - Amarillo EDC - data center by Duos Edge AI, Inc. in Amarillo, USA (5800 Bell St). See Specs, Ecosystem and Nearby Data Centers."
